Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year
2017-04-01,South,Speakers,119858.89339516178,99500.10976346317,13318.689672953902,85,994,34,8,5364.4006603026255,18254.166068465427,15736.186670865634,2017
2017-02-01,South,Headphones,107191.35476576308,107974.48465348095,17699.300557731232,73,962,33,19,6891.296971824886,12609.101959155625,11535.815183243758,2017
2017-09-01,South,Laptops,102844.5423331839,88543.29030297213,23220.59058662367,22,221,36,1,2997.5956488190545,16782.2503885281,48044.65499147867,2017
2017-02-01,West,Smartphones,126090.959696278,93380.16060352928,22852.390197075514,77,541,34,9,1734.1583038381596,19229.776498902153,38922.20582610337,2017
2013-08-01,South,Smartwatches,114356.94765277489,81409.07519665596,22913.5092216978,98,816,48,6,4180.165887262349,8231.066127014485,29922.554239342888,2013
2021-05-01,West,Laptops,84207.68686825183,72510.36879320034,26254.94913728647,79,344,20,13,8188.1152024184385,13818.648551433855,32040.47131135962,2021
2023-09-01,North,Smartphones,123467.82122633408,63805.87557342699,14763.296964200414,66,738,40,13,5021.5357931448125,18255.034134679805,30446.950626165264,2023
2016-02-01,East,Smartwatches,119445.23034959777,62461.830008034645,18110.117500394277,54,590,22,18,2513.3532761176634,17666.160108810785,45952.37889454367,2016
2012-12-01,West,Laptops,77641.56672846184,59432.048565489386,19075.815611090165,95,970,45,14,5905.882261546186,12814.465827680873,40945.54264281613,2012
2018-05-01,North,Tablets,118055.62137202307,90966.63716331363,5587.59382369167,47,926,43,2,3374.5632467302453,19242.38399271373,23005.70831027136,2018
2022-12-01,North,Smartwatches,90655.00855801553,73851.02963112858,21121.209884145705,63,145,32,16,9520.01026266861,15626.668019219323,18727.47235742332,2022
2024-02-01,West,Laptops,119942.9647788695,69146.87204388042,19851.667131818573,45,551,23,17,6196.71376594754,12861.714338325528,12661.171583363706,2024
2024-03-01,North,Speakers,93241.06465862086,49592.55843567301,14318.224755546733,76,395,15,16,9846.661834674944,5868.533737548592,15911.564917171225,2024
2024-02-01,North,Smartphones,89333.34554569083,66302.40908954135,24356.464537956595,88,847,21,14,1387.6550723410107,12309.587807393142,29602.445371682126,2024
2018-08-01,West,Laptops,91394.51756621059,75693.41701699965,24040.51848120342,20,240,25,13,1104.0363119658562,11328.50908127318,18102.81179724924,2018
2015-06-01,North,Tablets,80556.63587701926,56953.857331396706,21999.144140357497,36,732,41,16,5293.860214343914,9578.795402873639,22495.75671924869,2015
2014-07-01,South,Smartwatches,70392.8744399421,119899.93907148256,11455.853035514372,96,972,48,1,8757.99538295893,19143.371200553236,15333.164509348968,2014
2024-08-01,South,Smartwatches,50020.050803047794,59894.782881186526,15134.956443785875,26,620,38,17,5719.662525548068,18885.500246347106,46912.566011243805,2024
2017-07-01,East,Smartwatches,78906.54000001482,97288.80865380651,21520.17742649041,96,165,37,1,8885.679876697388,10059.265646392514,11349.001540668345,2017
2011-10-01,North,Tablets,152612.465604413,78192.1521408973,17315.220434661853,94,582,33,10,2175.0945980824845,11536.441882229554,24072.428793841984,2011
2018-05-01,East,Smartphones,109565.21777455059,71502.99879481999,18845.86209366166,42,408,8,5,7293.945563513613,16277.290224751498,20326.186873576713,2018
2022-11-01,South,Smartwatches,137284.45217584816,76258.53892371668,14494.238623089457,14,559,36,7,6938.896124281143,17525.85704875731,10332.107555560613,2022
2020-01-01,South,Smartphones,93635.98817827213,80210.91105781936,20959.53377787456,90,692,15,4,5904.67433244963,6651.179042932066,47143.92119121168,2020
2017-09-01,South,Laptops,90633.56965047069,83397.74414947553,27523.9529178413,71,871,30,1,4645.943145883886,12361.923057561751,22544.29855296616,2017
2018-12-01,North,Speakers,134330.81315041712,65271.072807297445,21618.693323637242,74,993,22,1,6823.615074286987,18717.568314639822,30091.003395154177,2018
2021-09-01,North,Speakers,107515.2485670166,88389.81245699944,24856.227188054127,80,497,36,10,5950.830531687576,14968.820401909212,33304.2598971502,2021
2024-05-01,South,Smartphones,80894.49002614377,75810.39158618479,24388.065019252706,76,568,31,3,3453.6307551855643,13144.49536941402,34419.190286292476,2024
2010-10-01,East,Smartphones,112658.3496899741,60031.06043807136,18209.04749726482,99,716,20,5,1941.5388374152767,15770.666962490974,28410.429123701197,2010
2010-09-01,East,Speakers,125017.69237226299,73582.51410343735,19072.19335432497,89,491,14,13,4479.837984889495,14921.474649474021,33753.17575282919,2010
2022-11-01,West,Smartwatches,71442.55133682804,101295.35991869422,27353.514826705024,89,196,48,9,5611.925053750104,19133.733106169588,40070.44016716047,2022
2012-10-01,South,Headphones,109293.16663621373,83291.45733878438,23662.69517660816,53,289,38,8,5576.638377796777,18689.545358987794,48083.56113548339,2012
2020-09-01,East,Headphones,72765.50446848727,80068.52297108417,24804.353268241844,23,959,37,11,4830.2416192856,10966.63788001218,36281.49081329441,2020
2023-04-01,South,Tablets,123935.10648617905,74034.40533290835,20833.01673819273,99,294,14,14,3946.1965209459618,5480.288564153217,28489.180914928977,2023
2017-05-01,East,Speakers,104613.96863843073,75213.41390324188,18040.218583440987,66,433,46,8,4154.44667688905,9990.149172185538,27784.18023575182,2017
2017-09-01,West,Speakers,112593.22317752417,83301.56987232472,18648.755215003584,57,182,30,10,3392.607550973899,8043.34858293839,38394.294558780966,2017
2015-11-01,West,Tablets,95651.12129240046,76017.78177603187,26886.401452712133,26,350,46,3,6219.174394423096,6973.284245887148,35081.40853264149,2015
2015-07-01,South,Headphones,64367.95141553351,86811.67810519296,19995.94887639346,53,169,29,4,8648.986997370039,18319.156414264886,26815.463608039423,2015
2022-04-01,East,Laptops,91171.35679543295,84848.86898361119,26238.245455503056,13,391,6,12,8917.207417319374,15648.97069149231,23435.472499190033,2022
2019-09-01,North,Smartwatches,118596.79047944886,62105.41985623437,27025.67784031575,90,439,30,9,9943.52460433544,5488.680216938011,49725.94573458012,2019
2017-10-01,West,Smartwatches,139872.57565037036,87918.09294826945,24603.04546654047,39,484,24,11,1799.3644374282408,18796.3076534386,40671.87950576925,2017
2023-07-01,South,Laptops,105645.80179777354,65681.06943452377,24018.23339440385,94,799,7,11,2928.3243613052446,18545.1390817286,18271.02792591607,2023
2018-03-01,South,Laptops,86272.94844375628,65064.128502654436,28484.522672595267,90,557,36,16,7571.862743478514,19240.83938271073,21686.866876298925,2018
2019-05-01,East,Headphones,110714.05556534864,79620.98117938012,15771.93782974124,84,240,5,13,6807.164700968669,17448.139967542287,45747.54679249864,2019
2018-07-01,South,Tablets,116797.89468571675,83873.12814090299,17938.578737664633,64,239,28,14,2204.7914950284794,6183.159053395859,36433.16755038302,2018
2017-07-01,West,Laptops,102655.07476150135,89223.88710855394,13703.207367274574,39,174,47,7,6679.162265829715,14341.927296346084,22430.113489351053,2017
2017-06-01,South,Tablets,101424.28414664239,47654.98133816937,12512.775499009651,27,199,48,12,4658.156733132479,6246.31937591448,24568.412136135557,2017
2011-05-01,South,Smartphones,104272.16516640647,91838.71229111853,19778.422977870887,93,756,37,19,9611.735365475384,15700.944976268847,25156.306585673494,2011
2011-06-01,North,Smartwatches,100871.00754863994,86189.93058833749,21342.857541962665,82,274,42,8,8697.18531541115,7955.135162690965,17451.807865752722,2011
2024-05-01,North,Headphones,105955.61926341295,69108.47346406346,22526.800904278705,53,920,39,4,1659.180517910709,19037.18504545828,30446.74913746312,2024
2019-08-01,West,Smartwatches,136551.2650414781,76455.11170797721,16513.590354216758,71,832,21,17,1809.9066872784401,19012.565953236033,40622.82575065468,2019
2017-09-01,East,Headphones,59333.93868789922,82971.4881253706,17934.742358699947,40,422,47,2,4753.511248099743,13919.039644896193,32562.397940233222,2017
2017-07-01,North,Smartphones,95230.88611162234,27653.29896095946,24233.69532519958,25,576,48,13,1075.3404983435273,16290.138709427489,36237.67798611529,2017
2016-10-01,East,Smartwatches,81352.91746351356,61234.62826862493,12697.4646612506,86,109,37,7,1849.482224025919,17872.302795862473,33815.45552202496,2016
2015-08-01,West,Smartphones,123616.06121132462,97419.12866679873,20063.380033004047,32,145,15,18,9393.360899779469,10837.192887299669,12355.817176067916,2015
2019-06-01,North,Headphones,97182.3566069124,70964.29757482518,26529.706999378555,23,950,27,10,8131.88648960701,13687.864211298425,17522.402428640024,2019
2010-01-01,East,Laptops,111194.09551067959,78711.17709728282,18671.980748902417,11,728,42,4,7054.380820905124,7640.351723550242,24013.93747363218,2010
2014-10-01,North,Smartwatches,128546.13555651736,78250.27517043431,17894.19213480161,21,615,36,8,8472.135099898262,19782.443827839,45569.40011780457,2014
2022-10-01,West,Smartphones,78379.80788774,90719.79157306688,26214.17001271747,67,412,23,13,3250.4936989674734,18941.057382663606,23947.6933704402,2022
2019-01-01,West,Speakers,89449.64724233704,73900.37271703851,12931.331763697128,65,337,16,14,7530.102663101564,12251.311814079216,23084.67886711003,2019
2022-04-01,North,Smartwatches,126481.64739757191,75167.60400588793,15979.857307569691,33,905,32,17,6540.104398024967,13300.015515434161,13223.4658381755,2022
2019-08-01,East,Smartwatches,77578.74437319124,82858.65934591627,16171.971172430818,46,130,6,12,8637.826746416033,11550.46077125406,48883.17111106554,2019
2017-03-01,South,Smartwatches,90124.39299035267,92699.76032874131,23471.074105661268,38,609,14,4,3544.1868781162284,5024.944482754509,41141.986795433084,2017
2010-10-01,South,Tablets,67992.89000715179,97446.28567922351,11979.716617085687,51,229,23,9,7873.442177782193,8449.967415058678,40637.089051019844,2010
2014-11-01,North,Smartphones,127267.26700147118,75215.41272045192,26168.085057897697,27,852,32,15,8673.862636553144,6524.72263956992,25348.220582329763,2014
2013-05-01,East,Smartphones,88375.06872838453,72636.57895900776,19866.943057199176,12,484,12,15,5941.061872208927,9843.484726314644,13134.778157025377,2013
2018-09-01,South,Smartwatches,107023.20934094231,77806.11472837701,25228.978436097037,86,692,47,18,4724.067150914475,8543.531511919704,20540.81073691699,2018
2021-01-01,West,Laptops,113519.6064848792,100025.64820996286,26204.125344816428,22,124,27,6,9537.873187842604,16424.623210712743,44115.98578199594,2021
2020-02-01,East,Smartwatches,83935.2625916781,91674.37437887714,16072.003081593186,38,360,49,2,2520.7265429309896,12571.954647170518,17211.916419150744,2020
2022-01-01,South,Tablets,61919.998366063075,72803.55776292982,20091.688443999697,75,659,34,9,1326.4573880109165,17254.913578879852,45769.98357139304,2022
2011-10-01,East,Headphones,95610.71805310472,55789.308124165786,18859.63950470915,68,497,32,5,2612.2623741043967,14535.467718925625,31430.180614938123,2011
2018-02-01,North,Tablets,95283.44473508542,96604.53301512373,19672.77350188638,57,663,17,12,7151.085695812742,14843.397681659811,38581.46116455458,2018
2024-01-01,East,Laptops,98789.93042805245,98288.75203662773,17152.00171426347,13,429,41,5,8100.513451233554,18143.678141290387,28145.655800727716,2024
2015-08-01,South,Smartwatches,98900.34015411268,63336.245145548906,25570.828244378717,60,248,16,12,7451.448128255047,17707.870788063774,47292.3748623034,2015
2021-07-01,North,Smartphones,90024.54315333643,73321.96474194081,19069.69550648991,14,508,14,15,4778.79898560115,5949.450277172743,19586.33327198546,2021
2014-08-01,East,Speakers,89249.25396305362,93147.82707891702,18329.347952312746,48,710,21,2,9708.161901881225,13675.234129871582,32897.33721026339,2014
2024-11-01,West,Smartwatches,105954.07057629572,85786.9912666639,25617.73371976035,50,678,5,11,4998.717289428096,11196.349740363807,12764.640519859096,2024
2022-05-01,South,Laptops,83522.85219940648,50085.30594892484,24180.86189445621,14,821,26,19,9831.744439490474,13994.561568920482,29217.089687522992,2022
2018-03-01,North,Smartphones,98093.53103819364,63079.468665370056,21437.726709522485,17,859,19,17,9263.048114109042,17939.592535640644,48908.57407838039,2018
2016-04-01,East,Tablets,88740.82537181054,88724.33019619861,18038.0621004963,65,218,20,18,4664.3000727404415,5180.704634124206,13525.26098437203,2016
2012-02-01,West,Headphones,105912.10487286495,83738.12287071325,27323.053422417066,34,533,24,10,2449.0777547050975,5164.520313484704,30268.921186722793,2012
2019-07-01,South,Headphones,122171.52560636544,89990.15740857414,14715.753728904374,61,327,14,5,1808.536685300961,5938.322146829339,34092.25245947217,2019
2022-03-01,West,Smartwatches,122987.5554623804,91708.50921230945,25361.915804585984,61,714,46,17,5783.27457008499,18123.27883083825,47269.83428370944,2022
2019-01-01,East,Tablets,125785.81745075347,83625.61613898032,23132.265414024692,16,900,30,1,7868.87164651546,10302.228086012321,21896.568074384726,2019
2013-11-01,East,Speakers,93318.14449315763,86305.67643629802,13667.984209138336,70,339,27,13,2584.4292588445323,10568.458536089713,30117.62544586094,2013
2015-11-01,North,Speakers,94999.06016337681,71456.19336811262,20369.52589840052,94,331,21,2,3863.8984467489922,10181.048497292773,49487.83408891451,2015
2022-10-01,West,Laptops,74620.9537308363,81713.67372257038,13396.278586895478,56,389,38,17,6674.783240215164,8464.437605761585,40760.76005398425,2022
2013-04-01,North,Headphones,93149.01944335482,84701.97502114793,18260.492785366016,91,253,45,15,5147.81444378925,5582.937890451201,42416.58311112238,2013
2021-01-01,South,Tablets,93863.2435210427,105589.35335364091,21400.796440545964,75,781,26,8,6434.810001239559,18597.70462293733,41220.4510196964,2021
2022-05-01,North,Smartwatches,87657.04728761109,67631.21042185769,14928.48245090749,68,258,8,2,7087.308268928743,8493.111550510275,30609.040943061984,2022
2020-12-01,South,Smartphones,87564.13713154531,90857.69559882893,8261.101461647635,14,724,11,8,4426.2558458846415,18409.106019599945,27374.162698888562,2020
2011-11-01,East,Smartwatches,66046.03619642326,78266.66669199838,19361.23151769095,53,662,9,5,8073.696679255607,19335.67207126618,20192.527101166084,2011
2018-10-01,East,Smartwatches,73161.74808555206,91170.36742958409,21072.780714246255,51,575,35,17,7325.78576994487,13649.774722720153,28638.673624741223,2018
2016-12-01,West,Tablets,100890.87175157493,78194.48878511443,18115.122584119912,70,647,23,4,7187.9790573074215,10584.104347058357,10820.094627122025,2016
2021-11-01,South,Headphones,101641.4661255946,97661.07716794708,19923.052713819114,72,112,8,12,2345.3517035940577,16486.95919641662,13884.439581611397,2021
2019-08-01,East,Tablets,109661.117389916,68861.82983712247,19101.926232947866,59,952,26,18,5268.120373088615,5380.744190931935,21490.30410832195,2019
2019-01-01,West,Smartphones,94822.11059564694,82133.23902535986,14911.663101183898,47,606,7,6,6194.556256080049,18933.003367268993,23345.183011176345,2019
2021-04-01,West,Tablets,100233.08475664994,86590.56462319296,29735.590081975875,63,317,27,5,3037.4759633255017,11118.744619090572,38300.69352570278,2021
2013-05-01,North,Laptops,125010.19098129596,69780.171069326,21584.937755879466,53,854,8,19,7827.103803349033,9629.032131624084,16864.096685487406,2013
2019-04-01,West,Smartwatches,98941.98352407006,84569.68868511597,17870.850901934493,33,834,28,5,2089.7262424875166,6904.024195904109,41830.91306065325,2019
2022-03-01,East,Headphones,87358.61705718456,95103.82258768131,15876.080049798771,72,819,18,10,2348.717453501149,19327.554783450432,42032.06242382271,2022
2019-04-01,North,Speakers,76181.04191884435,78993.22068105722,18012.177735217752,48,880,45,19,4719.873660170999,17165.449401973674,33481.49689450507,2019
2018-07-01,South,Smartphones,115949.5972723686,91257.27598060171,18175.199086977616,21,321,7,4,2218.103209697989,15859.107464778905,29659.860758758714,2018
2013-10-01,South,Speakers,65933.15193230633,69885.49383630588,20190.764723023356,72,387,25,13,1104.795567145098,18964.468552131606,28695.955064502577,2013
2022-12-01,East,Smartwatches,83231.62760623798,63553.30369187631,25731.031134220735,18,623,30,13,4702.6173665485385,19397.467172612895,26821.565804221864,2022
