Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year,Forecast_Revenue,Forecast_Expense,Forecast_Profit
2015-08-01,North,Tablets,104955.494037717,70055.08684272738,16634.84975663675,88,352,26,6,1678.5752747814636,10538.114803971552,11877.547762026195,2015,110203.26873960285,72156.7394480092,38046.529291593644
2017-11-01,West,Speakers,120590.85755915553,76959.57339771613,27257.4364691512,21,528,19,6,7577.809691956083,15838.289254958836,43823.55665039931,2017,126620.4004371133,79268.36059964761,47352.039837465694
2022-12-01,West,Laptops,66063.83823814549,69426.36423286365,15456.964227219742,68,263,43,13,5200.888344886379,15051.714144746566,30838.105387728632,2022,69367.03015005277,71509.15515984956,-2142.125009796786
2015-05-01,North,Speakers,120067.91015294056,76325.57622759773,22704.22436384379,76,594,41,2,5672.774862997226,15155.321695050234,46779.32922119607,2015,126071.30566058759,78615.34351442567,47455.962146161924
2014-01-01,East,Headphones,81935.88153743268,89803.45285562993,16527.28990492806,41,261,35,19,3934.225746417321,15156.990404349825,23028.214372386457,2014,86032.67561430432,92497.55644129883,-6464.880826994515
2024-07-01,North,Smartphones,112978.62112065844,71627.4860386911,12808.976681374395,45,606,33,17,6517.397712366845,5156.409955497496,11953.203059518644,2024,118627.55217669137,73776.31061985184,44851.24155683954
2014-04-01,North,Speakers,111578.98407803668,84458.70516395867,22402.27443305901,30,364,43,1,9017.01401671618,17364.5306639495,44854.410887499806,2014,117157.93328193852,86992.46631887743,30165.466963061088
2018-06-01,South,Headphones,95867.13103102808,82633.076943769,18357.0704606702,79,209,21,14,5983.826232560385,18844.30918801853,15984.7065221661,2018,100660.48758257949,85112.06925208207,15548.418330497414
2014-09-01,North,Speakers,100597.45869122994,35637.12096346793,27942.642173483764,75,951,45,16,6287.646304280302,11740.24078287571,23425.68035568438,2014,105627.33162579144,36706.23459237197,68921.09703341947
2013-11-01,North,Tablets,92075.99353044544,67882.59995534648,25627.719443056143,18,999,10,15,4362.062636690416,13407.254423969383,28573.608640149927,2013,96679.79320696772,69919.07795400688,26760.715252960843
2023-03-01,West,Tablets,105270.74513854989,94784.95818121996,26326.289594105907,85,818,45,9,1743.6771311242478,9870.734983058608,29677.8568870468,2023,110534.28239547739,97628.50692665657,12905.775468820822
2024-06-01,South,Tablets,105094.12186030563,66578.98854871062,25330.433651073872,53,418,21,19,4856.872940941313,16776.081685785546,10939.245128390192,2024,110348.82795332091,68576.35820517194,41772.46974814897
2012-02-01,West,Tablets,81522.29592038596,63937.5199425911,23447.56149959636,68,231,38,8,9321.75376309448,16049.019814784317,31069.681630701903,2012,85598.41071640527,65855.64554086883,19742.765175536435
2019-06-01,West,Laptops,72843.36153719679,95538.3994545634,13170.978801162446,33,232,27,15,7121.9354540624345,16077.515204599871,13081.283903230058,2019,76485.52961405664,98404.55143820032,-21919.02182414368
2010-05-01,East,Tablets,120167.08366380964,82301.66075415729,18830.228129030445,72,493,34,10,5411.978067185295,16023.84269173813,23073.63749494606,2010,126175.43784700012,84770.710576782,41404.72727021812
2016-12-01,East,Tablets,104080.21361308996,101858.90353774604,23354.37055534157,87,719,17,2,6587.949571118017,8278.15840717596,49018.87889911504,2016,109284.22429374447,104914.67064387842,4369.553649866051
2014-04-01,South,Laptops,117396.72565965173,73028.00513720736,18547.97280182568,50,783,34,18,6026.831276477149,6687.84182627244,21214.83136562397,2014,123266.56194263432,75218.84529132358,48047.71665131074
2018-09-01,South,Tablets,86591.92440712069,98032.01280623669,19850.008425238266,85,651,24,2,9211.62811307226,9661.313702875115,42514.87900210483,2018,90921.52062747673,100972.97319042379,-10051.452562947059
2014-06-01,East,Headphones,83511.2312441045,66667.34917014328,23623.058550475664,83,903,10,12,3014.6300477916147,13630.688901581898,30412.7469552849,2014,87686.79280630974,68667.36964524759,19019.42316106215
2023-05-01,East,Headphones,79763.26144260284,41473.197597572784,25280.28511692424,11,134,35,10,8998.176951703135,10992.850550789492,18096.581628848784,2023,83751.424514733,42717.39352549997,41034.030989233026
2024-10-01,East,Smartwatches,96384.84844059548,90099.09473236206,15387.036843702524,37,670,23,12,7196.237941262043,8738.687544043372,38877.45541258004,2024,101204.09086262526,92802.06757433293,8402.02328829233
2023-10-01,East,Headphones,104648.92575175822,88598.48559690814,23350.205045649403,25,804,10,7,2149.7177813823614,5334.331509698629,32205.576430511806,2023,109881.37203934613,91256.44016481539,18624.93187453074
2022-11-01,East,Smartphones,89123.50265585136,90093.22431957624,22824.806112179056,68,821,38,2,4347.142168705599,6816.996794843375,31321.337564198067,2022,93579.67778864394,92796.02104916354,783.6567394804006
2011-03-01,West,Smartphones,131296.4916466347,76901.93113609492,15055.657133318726,10,471,32,1,4926.690039080471,6579.978459039506,11196.095736041623,2011,137861.31622896646,79208.98907017778,58652.327158788685
2015-01-01,South,Smartphones,87157.04414238618,102004.26310282786,17967.583665427563,95,130,17,2,1746.4026465476936,19349.588417105253,23353.810741127643,2015,91514.89634950549,105064.39099591269,-13549.494646407198
2020-02-01,West,Laptops,104975.92270958368,92982.62940778384,20748.42579938373,10,273,14,17,5987.792888056968,16682.374452543656,39388.25972708625,2020,110224.71884506287,95772.10829001736,14452.61055504551
2011-09-01,West,Headphones,82339.13822006235,92373.7847200399,26949.74147017853,40,916,45,8,3334.275447375562,6841.277911575913,41843.4631573775,2011,86456.09513106546,95144.9982616411,-8688.903130575636
2013-10-01,North,Smartphones,86537.60005018041,81824.81117420323,17926.238946321213,31,489,49,12,5123.149515824097,12008.159586888349,42592.27425211748,2013,90864.48005268944,84279.55550942934,6584.924543260102
2021-02-01,West,Smartwatches,98273.24819304173,59795.02212641287,22088.274779236872,85,809,11,2,4948.911704406595,14817.291044980326,11495.730455822371,2021,103186.91060269382,61588.872790205256,41598.03781248857
2013-02-01,East,Laptops,83347.27878526764,81014.70797580264,25843.83232438312,68,205,22,9,5695.0675241682575,19415.50182085943,16508.449247958695,2013,87514.64272453103,83445.14921507672,4069.493509454318
2015-02-01,East,Smartwatches,101788.30896119049,85391.84686973643,29273.403882778977,96,374,26,17,8615.865339345586,9034.458742117113,49423.06748989492,2015,106877.72440925002,87953.60227582853,18924.122133421493
2017-02-01,North,Headphones,108805.01827244804,110492.05908454332,21134.139211059173,37,195,18,17,8026.850793802247,8960.700998795455,16217.851234594866,2017,114245.26918607045,113806.82085707963,438.44832899082394
2016-06-01,North,Tablets,121867.4885806039,83990.66036841902,9401.671884298175,85,781,40,10,8857.012638675325,13523.864772004612,18520.612242917858,2016,127960.8630096341,86510.3801794716,41450.482830162495
2013-10-01,North,Smartwatches,78401.94114216525,64308.73669712646,24617.07631640425,36,129,12,13,6151.126724409679,17860.667503768185,42104.9737687341,2013,82322.03819927352,66237.99879804025,16084.039401233269
2021-09-01,North,Tablets,103356.84611164624,87009.32867257514,21055.352512657515,96,893,16,5,6542.245795612837,9194.317671670577,25737.506547256213,2021,108524.68841722856,89619.60853275239,18905.079884476174
2010-03-01,North,Laptops,98761.03749016764,98862.83125082296,15775.42125666194,10,998,44,14,4874.37811397308,6887.378604563268,14652.653858105576,2010,103699.08936467602,101828.71618834765,1870.3731763283722
2010-06-01,West,Smartwatches,63036.37481081495,105628.47051538948,23555.317855617763,11,260,37,14,7454.971855805287,8991.952505786698,15003.776528433254,2010,66188.1935513557,108797.32463085116,-42609.13107949546
2017-09-01,North,Smartwatches,77424.25806810845,78396.48789406118,29326.65687749532,75,405,28,15,2844.0577410741644,11736.00924370151,13351.087310428506,2017,81295.47097151387,80748.38253088301,547.0884406308614
2010-08-01,West,Speakers,109498.94571770706,77006.178034148,21044.9462944369,58,722,46,5,5276.652925612508,10399.299596138191,17226.73235746653,2010,114973.89300359241,79316.36337517244,35657.52962841997
2024-04-01,South,Laptops,72946.86372030701,58829.68567511324,11890.941065144483,98,823,43,6,7427.558236470199,17918.1948408344,29879.30142165205,2024,76594.20690632236,60594.57624536664,15999.630660955721
2018-12-01,North,Laptops,98531.5903862379,70949.83805133286,27220.460488702534,28,295,18,9,8000.910201784067,19144.18201761163,10602.95421379556,2018,103458.1699055498,73078.33319287284,30379.83671267696
2023-05-01,North,Smartphones,57551.150063494126,86492.21940011508,20113.22218297432,37,707,9,9,3231.547928608239,10676.748042694391,14685.24765175542,2023,60428.70756666883,89086.98598211854,-28658.278415449706
2016-03-01,West,Headphones,97940.9526414538,57142.07592466372,23562.74315595076,79,437,23,4,2633.938320870914,17351.319552137444,46284.93037946982,2016,102838.00027352649,58856.33820240363,43981.66207112285
2016-05-01,South,Smartwatches,58929.82177561206,110713.28249462906,20310.06148712517,48,237,7,1,3596.806425594815,6029.169535257282,45063.25484634725,2016,61876.31286439266,114034.68096946794,-52158.36810507528
2014-02-01,West,Smartwatches,87908.42914587459,74649.98763272115,22280.84313426292,28,889,5,15,9281.400259355158,13305.549720796083,43323.21507687242,2014,92303.85060316832,76889.48726170279,15414.363341465534
2010-11-01,West,Laptops,91245.22556435048,81805.39316170182,23328.415259531303,73,546,44,14,2162.083930632437,17475.55514669584,38251.264916847314,2010,95807.486842568,84259.55495655288,11547.931886015125
2017-11-01,North,Laptops,102460.51125056313,85132.12838586753,24034.7467994108,67,409,45,1,9577.856422828912,11279.348668945247,36460.8662757696,2017,107583.53681309128,87686.09223744356,19897.44457564772
2022-12-01,East,Headphones,94948.97760180304,96937.17389412178,20733.309460093005,26,278,41,6,9953.313453770252,7151.507536972319,21020.63244649127,2022,99696.4264818932,99845.28911094544,-148.86262905223703
2015-10-01,East,Laptops,75281.98908082112,84000.67647241149,16197.11715810249,79,436,37,8,8050.998792561888,9261.35110342921,23399.781300903756,2015,79046.08853486218,86520.69676658383,-7474.60823172165
2024-01-01,West,Tablets,75655.70017729042,63978.43481625595,20968.401755440835,88,333,21,3,7843.802922017725,12378.614494639936,19432.087183848365,2024,79438.48518615494,65897.78786074363,13540.69732541131
2011-04-01,North,Tablets,67717.82795467976,86327.07208260061,23942.686175096675,95,348,13,17,9579.578775405958,17652.46018986765,49212.54528221257,2011,71103.71935241375,88916.88424507863,-17813.164892664878
2015-08-01,South,Speakers,104129.710088469,96905.66895194506,16231.969283931952,50,231,35,5,3614.8179658567433,16228.959078354925,35372.191412306944,2015,109336.19559289246,99812.83902050341,9523.35657238905
2018-03-01,East,Tablets,103247.06396524474,66579.56219521751,14466.757411285593,14,348,39,18,2160.8398511541363,6253.63308732668,48630.69477247248,2018,108409.41716350698,68576.94906107405,39832.46810243293
2013-12-01,South,Tablets,113388.16429567632,92000.48734739942,26665.138993484004,32,904,7,7,8407.903374661963,13192.360162119245,20871.457946491108,2013,119057.57251046014,94760.5019678214,24297.070542638743
2015-04-01,East,Headphones,89997.16693926747,83813.73738726354,28457.90736122486,78,554,17,17,2538.370446099532,18085.26180192981,34848.36446726854,2015,94497.02528623084,86328.14950888144,8168.8757773494
2017-06-01,North,Smartwatches,65313.13222551224,81427.24407488211,20191.859838068645,19,598,41,15,1408.6892323759191,13656.6535769858,40358.03015649032,2017,68578.78883678786,83870.06139712858,-15291.272560340716
2016-04-01,West,Tablets,93680.0141147654,70400.17966194544,23006.09926759044,77,162,42,16,2768.153387719947,5974.0633399467215,13789.563486447038,2016,98364.01482050368,72512.18505180381,25851.82976869987
2021-07-01,South,Speakers,100220.9398487778,76666.33000596259,21878.90564430216,21,918,18,13,4941.159273016365,17346.804714059443,36678.43814743377,2021,105231.98684121668,78966.31990614146,26265.66693507522
2018-05-01,South,Laptops,76705.0201533256,86578.59853140931,9100.307764415224,19,491,10,7,5455.920369835332,18601.545463660907,16762.902703059644,2018,80540.27116099189,89175.95648735159,-8635.6853263597
2017-05-01,West,Tablets,78603.20607769032,73637.35470882498,21033.634235660546,69,356,33,15,1562.5152853911009,10837.834258543831,23123.29782435288,2017,82533.36638157484,75846.47535008972,6686.891031485124
2011-06-01,South,Speakers,109018.46171515169,65310.72243328078,27329.8649315266,39,347,13,5,4990.5492370083,9652.053131342607,38646.12015386416,2011,114469.38480090928,67270.04410627921,47199.34069463007
2011-07-01,East,Headphones,102012.43092420364,64698.05166107497,14128.124901570573,33,363,40,12,6438.768356909008,13150.259504727375,27602.58941255307,2011,107113.05247041382,66638.99321090723,40474.0592595066
2014-07-01,West,Laptops,122657.38847440093,84213.80391764877,13670.812052035735,78,566,27,10,9386.258298427503,19761.321133693687,46846.47413254676,2014,128790.25789812098,86740.21803517823,42050.03986294275
2018-06-01,East,Speakers,134442.01616990677,87339.06383738125,16348.255928760816,22,948,19,19,3045.8762005897743,17561.963850026135,19648.088094793355,2018,141164.1169784021,89959.23575250269,51204.881225899415
2019-10-01,East,Tablets,69943.82727930372,78984.64618350394,17629.32219148422,18,460,11,10,2898.733520289988,17165.83688406363,16151.248363601117,2019,73441.01864326891,81354.18556900906,-7913.166925740152
2022-10-01,North,Smartwatches,91622.64688782982,107226.83933824196,23335.7128496402,27,979,29,7,4504.825697488006,7897.152746634072,23486.878822769657,2022,96203.7792322213,110443.64451838922,-14239.865286167915
2021-02-01,East,Laptops,102472.6893404072,54489.88992902049,26603.20202244006,44,492,41,15,9852.89068723144,18427.48063146836,44076.92894417251,2021,107596.32380742757,56124.58662689111,51471.73718053646
2010-04-01,North,Laptops,107271.46798458522,85695.59618554925,26485.90362261621,97,278,27,9,4026.0230271788582,13339.185994419597,43896.982213592615,2010,112635.04138381449,88266.46407111573,24368.577312698762
2018-12-01,South,Smartwatches,120317.62368431476,52388.97905663101,23269.736345274887,13,605,15,6,1394.8106222571384,18753.179827416592,24772.223198607604,2018,126333.50486853051,53960.64842832994,72372.85644020056
2019-07-01,South,Laptops,114572.4992873244,78442.90953895127,12044.567566808975,50,926,12,11,3390.533691361471,14775.659911801216,42393.69272113146,2019,120301.12425169063,80796.19682511981,39504.92742657082
2012-05-01,North,Tablets,122768.60233123276,83750.68160695456,12024.097790187909,35,912,40,6,6024.714261551497,17512.50672987816,13111.530110022455,2012,128907.03244779441,86263.2020551632,42643.83039263121
2014-11-01,East,Laptops,101227.2041270134,77352.23769920404,23670.90115990012,53,598,46,15,4712.893530881573,7482.885759472421,10304.063992120004,2014,106288.56433336408,79672.80483018016,26615.759503183916
2020-05-01,West,Tablets,87429.92506164983,50717.91248360895,12065.064998676307,51,776,43,13,7968.007518992757,15597.821953989363,44592.190036504006,2020,91801.42131473233,52239.449858117216,39561.971456615116
2018-02-01,West,Smartwatches,138999.13038774682,78573.20932318836,22776.77464026249,19,702,5,6,6465.444285725281,8858.782051986766,44962.86744805976,2018,145949.08690713416,80930.40560288401,65018.681304250145
